start,end,startlat,startlng,endlat,endlng,direction,distance,duration,taxiFare
이촌제2동,풍납1동,126.9547071,37.5262575,127.122075,37.538092,이촌제2동풍납1동,17978,1290.844,15900
중화제2동,시흥제4동,127.0795427,37.5993838,126.9061924,37.459029,중화제2동시흥제4동,31459,3949.937,27600
중곡제4동,둔촌제2동,127.0894538,37.5590865,127.1419221,37.5332885,중곡제4동둔촌제2동,6478,1010.492,7700
중계4동,중곡제3동,127.0780091,37.6587275,127.0801736,37.5688084,중계4동중곡제3동,11281,1989.811,13100
종암동,상계6.7동,127.0351572,37.5990075,127.0669541,37.654882,종암동상계6.7동,11107,1395.647,11200
삼각산동,신촌동,127.0207209,37.6151568,126.9418114,37.5640923,삼각산동신촌동,12607,2083.869,14400
장지동,광명6동,127.1354,37.4785,126.8486568,37.4710873,장지동광명6동,40217,2382.178,38670
가양제2동,신설동,126.8512826,37.5673763,127.0255251,37.5749343,가양제2동신설동,28453,2434.544,24300
수궁동,창제2동,126.8314627,37.4939422,127.0356387,37.6414033,수궁동창제2동,32209,3945.651,30000
양재2동,중계4동,127.041188,37.470601,127.0780091,37.6587275,양재2동중계4동,28986,2457.525,24800
강일동,풍납2동,127.173909,37.5649783,127.1157686,37.5292584,강일동풍납2동,11055,1319.362,10800
홍은제2동,신촌동,126.9342509,37.5801972,126.9418114,37.5640923,홍은제2동신촌동,2864,420.007,4400
발산제1동,방화제1동,126.8331686,37.5531209,126.817026,37.5703659,발산제1동방화제1동,3271,492.334,4700
갈현제2동,교남동,126.9158385,37.6185866,126.9619364,37.5719391,갈현제2동교남동,8850,1856.43,11500
방화제3동,길음제1동,126.8135628,37.5787386,127.0193925,37.6104856,방화제3동길음제1동,25194,2634.988,21900
수서동,거여1동,127.104929,37.4889181,127.1432324,37.4969643,수서동거여1동,6005,963.876,8000
독산제1동,신길제6동,126.897041,37.4702453,126.919437,37.498535,독산제1동신길제6동,4253,748.258,5900
길동,구로제3동,127.1426791,37.5345598,126.8903678,37.4873799,길동구로제3동,33313,3272.404,29100
홍제제3동,송내2동,126.9496737,37.5938295,126.7789446,37.4824389,홍제제3동송내2동,26605,2816.691,26170
신사제2동,사당제2동,126.9084195,37.5902796,126.9792598,37.4887323,신사제2동사당제2동,20156,2578.368,19100
정릉제4동,중앙동,127.0069798,37.6133387,126.9497133,37.4842598,정릉제4동중앙동,28554,3105.277,26600
역촌동,휘경제1동,126.915114,37.6044046,127.065725,37.592932,역촌동휘경제1동,19600,2625.161,18700
상계6.7동,상계10동,127.0669541,37.654882,127.060225,37.661274,상계6.7동상계10동,1269,257.806,3800
삼양동,길음제2동,127.0197725,37.6250518,127.0273155,37.6066647,삼양동길음제2동,2846,544.776,4400
수궁동,성산제2동,126.8314627,37.4939422,126.9090061,37.568618,수궁동성산제2동,14422,2170.853,15200
월곡제2동,자금동,127.0478758,37.6057667,127.0582251,37.7502752,월곡제2동자금동,20489,2056.855,20430
이촌제2동,부흥동,126.9547071,37.5262575,126.9471793,37.3936738,이촌제2동부흥동,21161,2508.643,21350
신월3동,성곡동,126.8291541,37.5336234,126.8034928,37.5167184,신월3동성곡동,4701,702.844,6190
번제3동,장위제2동,127.04665,37.625874,127.0545206,37.6123899,번제3동장위제2동,2240,445.891,3900
마천1동,쌍문제3동,127.1499724,37.4960195,127.0278643,37.6489775,마천1동쌍문제3동,28231,2865.321,29350
청량리동,청량리동,127.0472767,37.5862586,127.0472767,37.5862586,청량리동청량리동,0,0.0,0
신설동,청량리동,127.0255251,37.5749343,127.0472767,37.5862586,신설동청량리동,3268,589.651,4700
고척제2동,일산2동,126.8587122,37.5067055,126.7772051,37.6846227,고척제2동일산2동,27894,3147.512,28830
수유제1동,번제2동,127.0176014,37.6300865,127.0387953,37.6323588,수유제1동번제2동,2386,481.197,4000
구산동,역촌동,126.9103893,37.6117455,126.915114,37.6044046,구산동역촌동,1429,308.756,3800
신월1동,등촌제2동,126.831487,37.532808,126.8625,37.542658,신월1동등촌제2동,5812,846.007,6800
등촌제3동,녹양동,126.847881,37.5589789,127.0322732,37.7600465,등촌제3동녹양동,40816,2433.425,39750
성내제1동,풍납2동,127.122425,37.5304417,127.1157686,37.5292584,성내제1동풍납2동,1474,277.123,3800
중계본동,대림제3동,127.080338,37.64784,126.8980312,37.4983347,중계본동대림제3동,32651,4503.472,31600
장지동,창제5동,127.1354,37.4785,127.0436793,37.6563436,장지동창제5동,32942,2653.816,28000
금호1가동,사근동,127.0216354,37.5549008,127.0453315,37.5614846,금호1가동사근동,3290,583.04,4800
장안제4동,신내2동,,,127.0942306,37.6061896,장안제4동신내2동,0,0.0,0
성내제1동,일원1동,127.122425,37.5304417,127.0879629,37.491839,성내제1동일원1동,7791,997.446,8200
돈암제1동,전농제2동,127.0263875,37.6034071,127.0600375,37.5781027,돈암제1동전농제2동,5384,912.302,6800
중계4동,반포4동,127.0780091,37.6587275,127.0003853,37.4974314,중계4동반포4동,25497,3938.184,23800
방배1동,인수동,126.9945569,37.4832801,127.0106307,37.6415105,방배1동인수동,26556,2870.19,23900
방학제3동,송산1동,127.028036,37.6591685,127.0866851,37.7311817,방학제3동송산1동,12868,1467.178,13770
왕십리도선동,장안제2동,127.0255501,37.5678257,127.0706,37.578483,왕십리도선동장안제2동,4876,757.423,6000
신도림동,신도림동,126.8805826,37.5077664,126.8805826,37.5077664,신도림동신도림동,0,0.0,0
이문제1동,청량리동,127.06545,37.597849,127.0472767,37.5862586,이문제1동청량리동,3847,576.521,5400
신사동,행당제1동,127.0227814,37.5240101,127.036188,37.558567,신사동행당제1동,4635,571.382,5800
삼양동,잠실2동,127.0197725,37.6250518,127.088559,37.5119488,삼양동잠실2동,21105,2576.245,21300
창제1동,망우제3동,127.0438683,37.6483046,127.0949497,37.5919108,창제1동망우제3동,11644,1777.91,12000
독산제2동,독산제3동,126.9034825,37.4631474,126.9032524,37.4751198,독산제2동독산제3동,1748,326.568,3800
대림제1동,구미동,126.905818,37.4954685,127.1226373,37.3402542,대림제1동구미동,38106,3369.635,35630
상계8동,성남동,127.0515874,37.6667854,127.1383915,37.4350666,상계8동성남동,45527,4109.175,45850
장지동,오금동,127.1354,37.4785,126.9138,37.6674,장지동오금동,49376,3879.583,42150
중계2.3동,호원1동,127.0687126,37.6421829,127.0487645,37.7120303,중계2.3동호원1동,10983,1419.591,11490
중곡제2동,신촌동,127.081487,37.560308,126.9418114,37.5640923,중곡제2동신촌동,14872,2191.442,15200
신사제2동,응암제3동,126.9084195,37.5902796,126.9157268,37.5922474,신사제2동응암제3동,1456,380.079,3800
독산제2동,독산제1동,126.9034825,37.4631474,126.897041,37.4702453,독산제2동독산제1동,1967,414.358,3800
번제2동,장안제2동,127.0387953,37.6323588,127.0706,37.578483,번제2동장안제2동,7158,1120.231,8200
왕십리도선동,방이1동,127.0255501,37.5678257,127.123925,37.510933,왕십리도선동방이1동,15841,1797.622,15400
송중동,후암동,127.033738,37.616099,126.9781344,37.5486375,송중동후암동,11580,2487.131,14400
구산동,불광제1동,126.9103893,37.6117455,126.9320747,37.6103876,구산동불광제1동,2880,578.362,4800
중계2.3동,중계4동,127.0687126,37.6421829,127.0780091,37.6587275,중계2.3동중계4동,2660,572.142,4400
금호1가동,행당제1동,127.0216354,37.5549008,127.036188,37.558567,금호1가동행당제1동,2148,404.521,3900
정릉제4동,종로1.2.3.4가동,127.0069798,37.6133387,126.9902618,37.574461,정릉제4동종로1.2.3.4가동,7022,1387.223,9000
수서동,삼각산동,127.104929,37.4889181,127.0207209,37.6151568,수서동삼각산동,22430,2067.042,20300
홍은제2동,화도읍,126.9342509,37.5801972,127.3006163,37.6579185,홍은제2동화도읍,38250,3284.603,34190
도봉제1동,삼성1동,127.0434369,37.6786913,127.062532,37.5144424,도봉제1동삼성1동,21765,3608.009,22400
목2동,송중동,126.8717128,37.5461131,127.033738,37.616099,목2동송중동,20025,1861.258,17900
중계2.3동,도봉제1동,127.0687126,37.6421829,127.0434369,37.6786913,중계2.3동도봉제1동,6653,1052.98,7800
효창동,구로제4동,126.9618498,37.5424569,126.8891697,37.4916271,효창동구로제4동,9856,1519.984,11400
방학제3동,창제1동,127.028036,37.6591685,127.0438683,37.6483046,방학제3동창제1동,3097,540.6,4600
면목본동,중곡제4동,127.0874227,37.5873592,127.0894538,37.5590865,면목본동중곡제4동,3948,667.639,5200
신내2동,교문1동,127.0942306,37.6061896,127.127737,37.601215,신내2동교문1동,4392,597.465,5830
장지동,창제4동,127.1354,37.4785,127.0515994,37.6522276,장지동창제4동,27822,2421.306,28610
독산제1동,고봉동,126.897041,37.4702453,126.8272398,37.70188,독산제1동고봉동,34362,2991.619,34050
신내2동,영등포동,127.0942306,37.6061896,126.9106918,37.5203985,신내2동영등포동,27397,3390.403,24000
독산제3동,잠실3동,126.9032524,37.4751198,127.094375,37.513333,독산제3동잠실3동,24444,2971.153,22300
옥수동,도봉제1동,127.0134622,37.5436386,127.0434369,37.6786913,옥수동도봉제1동,22337,2090.919,20600
방화제2동,미아동,126.8067549,37.5666997,127.0269791,37.6270736,방화제2동미아동,31258,3040.779,30570
길동,천호제2동,127.1426791,37.5345598,127.1254351,37.5435257,길동천호제2동,2435,324.66,4100
명일제2동,도림동,127.1513427,37.546366,126.89595,37.509475,명일제2동도림동,32319,3261.604,27500
금호2.3가동,잠실7동,127.0209487,37.5532922,127.0771146,37.5086777,금호2.3가동잠실7동,9319,1183.915,10400
등촌제3동,서초3동,126.847881,37.5589789,127.0119725,37.4836682,등촌제3동서초3동,20043,2570.805,19000
오륜동,구의제3동,127.1343,37.515425,127.0920204,37.5380706,오륜동구의제3동,6049,699.434,6900
은천동,시흥제4동,126.9424278,37.4853086,126.9061924,37.459029,은천동시흥제4동,6516,1047.583,7400
구의제3동,소하1동,127.0920204,37.5380706,126.8848965,37.4522686,구의제3동소하1동,37352,2827.969,31270
응암제1동,대조동,126.926813,37.6006884,126.920813,37.614165,응암제1동대조동,2120,337.042,3900
안암동,진접읍,127.0213292,37.5858498,127.1895841,37.7259104,안암동진접읍,30529,2940.858,29370
중계4동,용문동,127.0780091,37.6587275,126.957562,37.5389,중계4동용문동,28517,3907.169,25100
행당제2동,사당제1동,127.02935,37.558208,126.9786682,37.4830639,행당제2동사당제1동,11524,1488.902,11200
월계2동,망우본동,127.0508,37.6325377,127.1014684,37.6005732,월계2동망우본동,10337,1461.575,10500
삼각산동,월계2동,127.0207209,37.6151568,127.0508,37.6325377,삼각산동월계2동,6953,1130.723,8200
방학제1동,상봉제1동,127.0407251,37.6641763,127.0872004,37.5998799,방학제1동상봉제1동,9569,1708.47,11000
홍제제1동,불광제1동,126.9448779,37.5876988,126.9320747,37.6103876,홍제제1동불광제1동,6317,869.379,7200
상암동,신수동,126.8946875,37.578325,126.9351878,37.5471182,상암동신수동,8110,1106.845,8400
상봉제1동,대림제2동,127.0872004,37.5998799,126.8982938,37.4927521,상봉제1동대림제2동,28802,3715.733,25800
신당제4동,과천동,,,126.9954261,37.4484318,신당제4동과천동,0,0.0,0
번제3동,휘경제2동,127.04665,37.625874,127.0685788,37.5902093,번제3동휘경제2동,4848,803.471,5900
부암동,화도읍,126.9641,37.5924785,127.3006163,37.6579185,부암동화도읍,35991,3048.828,32490
장지동,원효로제1동,127.1354,37.4785,126.9676811,37.5372185,장지동원효로제1동,25468,2247.231,22000
신내2동,정릉제2동,127.0942306,37.6061896,127.0111047,37.6044729,신내2동정릉제2동,9747,1692.353,11200
방화제3동,시흥제4동,126.8135628,37.5787386,126.9061924,37.459029,방화제3동시흥제4동,18561,2731.243,19710
성내제1동,장안제2동,127.122425,37.5304417,127.0706,37.578483,성내제1동장안제2동,9807,1219.994,10100
성산제2동,등촌제3동,126.9090061,37.568618,126.847881,37.5589789,성산제2동등촌제3동,8394,1175.915,9400
천호제3동,고봉동,127.1332269,37.5361455,126.8272398,37.70188,천호제3동고봉동,47482,3029.745,40990
중계2.3동,종암동,127.0687126,37.6421829,127.0351572,37.5990075,중계2.3동종암동,8085,1542.429,10100
응암제3동,동구동,126.9157268,37.5922474,127.1405406,37.6134686,응암제3동동구동,24048,2820.067,22210
논현2동,역삼1동,127.037213,37.517342,127.0333574,37.4954841,논현2동역삼1동,3740,603.856,5300
오류제2동,인수동,126.8395371,37.4888016,127.0106307,37.6415105,오류제2동인수동,33541,3852.597,34710
수서동,신월2동,127.104929,37.4889181,126.8444512,37.5249763,수서동신월2동,31239,2754.411,27200
중계2.3동,고척제2동,127.0687126,37.6421829,126.8587122,37.5067055,중계2.3동고척제2동,29984,4346.294,29500
서초3동,삼평동,127.0119725,37.4836682,127.1163916,37.4060784,서초3동삼평동,16230,1374.216,15950
중계4동,성내제2동,127.0780091,37.6587275,127.129563,37.532425,중계4동성내제2동,20724,2663.4,20110
방학제1동,망우제3동,127.0407251,37.6641763,127.0949497,37.5919108,방학제1동망우제3동,11372,2009.115,12600
신수동,상암동,126.9351878,37.5471182,126.8946875,37.578325,신수동상암동,7701,792.796,8600
명일제1동,길동,127.1443656,37.5512453,127.1426791,37.5345598,명일제1동길동,2220,422.08,4000
상암동,홍은제1동,126.8946875,37.578325,126.9471111,37.5989056,상암동홍은제1동,7574,988.124,8500
답십리제3동,춘궁동,,,127.19415,37.522175,답십리제3동춘궁동,0,0.0,0
응암제1동,대화동,126.926813,37.6006884,126.7551772,37.6829774,응암제1동대화동,19608,2166.225,20070
구로제5동,독산제1동,126.8892945,37.5001593,126.897041,37.4702453,구로제5동독산제1동,4056,681.311,5600
창제4동,동구동,127.0515994,37.6522276,127.1405406,37.6134686,창제4동동구동,11938,1771.598,13610
신길제7동,신길제6동,126.921475,37.506392,126.919437,37.498535,신길제7동신길제6동,1192,211.893,3800
석관동,성내제1동,127.061413,37.612957,127.122425,37.5304417,석관동성내제1동,15143,1991.487,14800
강일동,중동,127.173909,37.5649783,126.9055,37.571725,강일동중동,35760,2797.346,34250
화곡제1동,응암제2동,126.841562,37.530408,126.9230926,37.5946071,화곡제1동응암제2동,15226,2152.785,15700
논현2동,잠원동,127.037213,37.517342,127.0140771,37.5149619,논현2동잠원동,3454,568.074,5000
천연동,충현동,126.9590332,37.5711247,126.9546863,37.5648265,천연동충현동,2202,348.707,3900
둔촌제2동,정발산동,127.1419221,37.5332885,126.7798523,37.6724844,둔촌제2동정발산동,48621,3394.577,42330
상계6.7동,상봉제1동,127.0669541,37.654882,127.0872004,37.5998799,상계6.7동상봉제1동,7378,1250.351,9000
가산동,논현2동,126.8917326,37.4769094,127.037213,37.517342,가산동논현2동,20779,2723.516,19800
숭인제1동,금곡동,127.0156274,37.5778049,127.2057224,37.6320823,숭인제1동금곡동,20921,2157.85,20270
등촌제3동,호원1동,126.847881,37.5589789,127.0487645,37.7120303,등촌제3동호원1동,40219,2406.574,38350
성현동,신대방제2동,126.9481271,37.4895366,126.9244085,37.4984422,성현동신대방제2동,3893,635.137,5600
공덕동,김포2동,126.960025,37.550192,,,공덕동김포2동,0,0.0,0
등촌제3동,대화동,126.847881,37.5589789,126.7551772,37.6829774,등촌제3동대화동,23311,1693.169,23090
왕십리도선동,고척제1동,127.0255501,37.5678257,126.8628603,37.5004631,왕십리도선동고척제1동,28532,2477.963,24300
신정2동,상도제1동,126.870679,37.5192314,,,신정2동상도제1동,0,0.0,0
미성동,청림동,126.9155534,37.4761761,126.9585773,37.4918329,미성동청림동,5977,1002.775,7700
수서동,금호1가동,127.104929,37.4889181,127.0216354,37.5549008,수서동금호1가동,12976,1290.409,12300
월계3동,하안4동,127.0692485,37.6210475,126.8777341,37.4657221,월계3동하안4동,31455,4087.58,29470
방화제3동,월계3동,126.8135628,37.5787386,127.0692485,37.6210475,방화제3동월계3동,31232,2957.464,26100
인수동,송천동,127.0106307,37.6415105,127.023838,37.618282,인수동송천동,3418,625.78,5000
도봉제1동,풍납2동,127.0434369,37.6786913,127.1157686,37.5292584,도봉제1동풍납2동,23871,3212.972,21900
사당제5동,신대방제2동,126.9668658,37.4857521,126.9244085,37.4984422,사당제5동신대방제2동,5565,832.947,7000
일원1동,풍무동,127.0879629,37.491839,126.7220389,37.6022192,일원1동풍무동,43423,3811.041,37550
용두동,쌍문제1동,127.0372011,37.5758884,127.0261145,37.6480275,용두동쌍문제1동,11767,1680.233,12500
동선동,장안제3동,127.0203666,37.5939824,,,동선동장안제3동,0,0.0,0
목1동,문정2동,126.8712323,37.5303777,127.1108107,37.489823,목1동문정2동,28065,3225.682,27000
등촌제3동,자양제2동,126.847881,37.5589789,127.084438,37.528825,등촌제3동자양제2동,28758,2723.118,24300
방화제2동,행신1동,126.8067549,37.5666997,126.8359162,37.6223167,방화제2동행신1동,8336,923.347,10190
신림동,구로제2동,126.927075,37.487426,126.8834703,37.491377,신림동구로제2동,6435,937.846,7700
장지동,태평1동,127.1354,37.4785,127.1261517,37.4407396,장지동태평1동,4989,681.25,6530
상봉제1동,중계4동,127.0872004,37.5998799,127.0780091,37.6587275,상봉제1동중계4동,10356,1367.862,10800
번제2동,미아동,127.0387953,37.6323588,127.0269791,37.6270736,번제2동미아동,2861,547.609,4700
화곡제6동,구로제2동,126.8501301,37.5518173,126.8834703,37.491377,화곡제6동구로제2동,8868,1518.363,10100
신당제5동,의정부2동,127.02185,37.565142,127.0427947,37.7407861,신당제5동의정부2동,32007,2984.148,29390
염리동,청파동,126.94565,37.547083,126.9674,37.5488,염리동청파동,3919,647.465,5500
신촌동,신정3동,126.9418114,37.5640923,126.8547892,37.5151685,신촌동신정3동,13414,1619.482,13600
묵제2동,아현동,127.0783313,37.6059528,126.95215,37.547125,묵제2동아현동,14909,2740.297,16400
